zone_code,date,predicted_heat_risk_class,top_factor_1,top_factor_1_label,top_factor_1_value,top_factor_1_reason,top_factor_2,top_factor_2_label,top_factor_2_value,top_factor_2_reason,top_factor_3,top_factor_3_label,top_factor_3_value,top_factor_3_reason,explanation_text,honesty_note
NSR-GRID-352,2025-08-20,low,built_surface_mean,Built Environment Density,1487.3472369256826,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0797782176374548,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-353,2025-08-20,low,built_surface_mean,Built Environment Density,2202.6179085520744,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0806912900847249,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-354,2025-08-20,low,built_surface_mean,Built Environment Density,1462.0635324015252,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0844116088612286,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-355,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,3185.8881206352007,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,169.99026248941578,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0351088228580539,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-356,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,5711.406969905935,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,395.3365812327897,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-357,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,3521.564575947817,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,496.5293245818338,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0041576237595063,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-358,2025-08-20,low,built_surface_mean,Built Environment Density,2231.009949195597,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0397880452328928,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-359,2025-08-20,medium,built_surface_mean,Built Environment Density,3382.8340038111373,high built-up density traps thermal energy,road_density_m_per_km2,Paved Road Exposure,752.0466106560167,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines high built-up density traps thermal energy and dense paved roads generate sensible heat. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-360,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,19803.245692013254,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,313.9443268416597,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-361,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,5903.962132358469,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,227.4749100148212,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-362,2025-08-20,low,built_surface_mean,Built Environment Density,453.0640316205534,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1125341933553539,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-363,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,12951.665264239104,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,1788.9072345390898,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-364,2025-08-20,medium,built_surface_mean,Built Environment Density,3125.193179411141,high built-up density traps thermal energy,road_density_m_per_km2,Paved Road Exposure,3015.925182249709,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines high built-up density traps thermal energy and dense paved roads generate sensible heat. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-365,2025-08-20,low,built_surface_mean,Built Environment Density,1371.7904661016946,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0825650762856086,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-366,2025-08-20,low,built_surface_mean,Built Environment Density,61.8595041322314,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.109864420647581,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-367,2025-08-20,low,built_surface_mean,Built Environment Density,824.7522236340532,high built-up density traps thermal energy,road_density_m_per_km2,Paved Road Exposure,565.0753455384339,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and dense paved roads generate sensible heat. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-368,2025-08-20,low,built_surface_mean,Built Environment Density,353.64146548072847,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.09518548510739,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-369,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,3994.679891445617,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,15.67245394876138,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-370,2025-08-20,low,built_surface_mean,Built Environment Density,36.98262711864406,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0926835521056113,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-371,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,533.1696317208979,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,48.55739093604405,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-372,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,11557.554332469455,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,679.389194915254,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-373,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,2268.062343571891,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,899.3983894892984,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-374,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,2144.6122886111025,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,135.90591226954865,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-375,2025-08-20,low,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,built_surface_mean,Built Environment Density,0.2763659466327826,high built-up density traps thermal energy,ndbi_mean,Impervious Building Footprint,0.1185897361690252,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines low vegetation canopy limits cooling potential and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-376,2025-08-20,low,built_surface_mean,Built Environment Density,1308.7562814070352,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0581817135277621,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-377,2025-08-20,low,built_surface_mean,Built Environment Density,1313.3030303030305,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0566864707101693,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-378,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,1418.9161123503843,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,built_surface_mean,Built Environment Density,0.505971769815418,high built-up density traps thermal energy,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-379,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,12608.2937727832,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,817.8877005347593,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-380,2025-08-20,low,built_surface_mean,Built Environment Density,3.6543072205185374,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.130074442812876,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-381,2025-08-20,low,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.096889700115602,high concrete/brick index absorbs solar heat,built_surface_mean,Built Environment Density,0.0,high built-up density traps thermal energy,"This zone is estimated as low heat risk because it combines low vegetation canopy limits cooling potential and high concrete/brick index absorbs solar heat. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-382,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,8.750709228940162,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1032908544495145,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-383,2025-08-20,low,built_surface_mean,Built Environment Density,382.4624238320921,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1107692904916426,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-384,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,672.1869840738618,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,47.549917491749184,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-385,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,1539.1299939640796,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1051707198914417,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-386,2025-08-20,low,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,built_surface_mean,Built Environment Density,0.2822414503502267,high built-up density traps thermal energy,ndbi_mean,Impervious Building Footprint,0.1223758683132367,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines low vegetation canopy limits cooling potential and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-387,2025-08-20,low,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.112377994626872,high concrete/brick index absorbs solar heat,built_surface_mean,Built Environment Density,0.0,high built-up density traps thermal energy,"This zone is estimated as low heat risk because it combines low vegetation canopy limits cooling potential and high concrete/brick index absorbs solar heat. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-388,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,4675.959114090862,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,25.85366859027206,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-389,2025-08-20,low,built_surface_mean,Built Environment Density,515.853668590272,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1239394425414507,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-390,2025-08-20,low,built_surface_mean,Built Environment Density,2.385852090032155,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.129493294596877,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-391,2025-08-20,low,built_surface_mean,Built Environment Density,12.93731778425656,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1188594820745816,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-392,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,6204.248797189143,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,28.5810324129652,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-393,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,1420.30427132205,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0873973613154977,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-394,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,5221.087043747943,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0032331157998837,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0906899262867652,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-395,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,5211.717274335092,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1106046750739506,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-396,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,11592.805200258505,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1091300830793044,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-397,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,10656.222599165332,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.1022548894239386,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-398,2025-08-20,low,road_density_m_per_km2,Paved Road Exposure,1383.1553666258849,dense paved roads generate sensible heat,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0883407602747958,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-399,2025-08-20,low,built_surface_mean,Built Environment Density,145.77722772277227,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0937151765390632,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-400,2025-08-20,low,built_surface_mean,Built Environment Density,4.663783783783784,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0004844381372498,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0756539102029217,high concrete/brick index absorbs solar heat,"This zone is estimated as low heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-401,2025-08-20,low,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,ndbi_mean,Impervious Building Footprint,0.0808711970564127,high concrete/brick index absorbs solar heat,built_surface_mean,Built Environment Density,0.0,high built-up density traps thermal energy,"This zone is estimated as low heat risk because it combines low vegetation canopy limits cooling potential and high concrete/brick index absorbs solar heat. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
