zone_code,elevation_mean,elevation_min,elevation_max,elevation_std,slope_mean,slope_min,slope_max,elevation_source,elevation_warning,low_elevation_score,low_slope_score
NSR-GRID-331,239.12414625002037,229.0,248.0,4.686207235549613,4.031378394139222,0.0,11.758331298828125,srtm_earth_engine,,0.06934682454347196,0.7571711824531634
NSR-GRID-332,131.03266170188633,124.0,139.0,3.8538345600619595,5.023454876909166,0.0,13.689546585083008,srtm_earth_engine,,0.586571793499451,0.6587975404590123
NSR-GRID-333,241.9578584680625,234.0,248.0,3.023829746477613,3.1262837112791138,0.0,7.67737340927124,srtm_earth_engine,,0.055787322422337304,0.846919767213374
NSR-GRID-334,137.51752355491797,125.0,150.0,5.007671450524662,3.6653741867956247,0.0,11.656221389770508,srtm_earth_engine,,0.5555412966509736,0.7934639154096419
NSR-GRID-335,150.7680982195266,135.0,170.0,7.685231115296685,4.910722806785416,0.0,11.759979248046875,srtm_earth_engine,,0.49213641236983363,0.6699759773035685
NSR-GRID-336,173.72462775413015,158.0,184.0,5.492379506087402,3.756110998897409,0.0,12.676651000976562,srtm_earth_engine,,0.3822878861375486,0.7844665136725609
NSR-GRID-337,178.30689857529427,154.0,188.0,6.519856506941364,5.117680583319105,0.0,22.017223358154297,srtm_earth_engine,,0.3603614143795528,0.6494541822905606
NSR-GRID-338,180.22055370768942,148.0,199.0,12.151904730545322,7.696220698192121,0.0,27.807247161865234,srtm_earth_engine,,0.3512044468294886,0.39376786522371654
NSR-GRID-339,194.68277965327724,183.0,210.0,5.748284600536406,4.1972430895440525,0.0,10.628226280212402,srtm_earth_engine,,0.28200173028792785,0.7407241499424577
NSR-GRID-340,197.85498647018554,189.0,207.0,3.5313241601974266,3.3832350073525124,0.0,8.356112480163574,srtm_earth_engine,,0.2668225089158066,0.8214406481647278
NSR-GRID-341,204.43222135263818,196.0,214.0,3.572170854024234,3.2648776645651245,0.0,9.8211088180542,srtm_earth_engine,,0.23535000095540526,0.833176883292726
NSR-GRID-342,210.35549684426834,200.0,219.0,3.32730937159735,3.2743924689698845,0.0,10.11147403717041,srtm_earth_engine,,0.20700673233361255,0.8322334016374157
NSR-GRID-343,213.62264858344466,205.0,221.0,3.7637992215906793,3.702385640773371,0.0,11.191489219665527,srtm_earth_engine,,0.19137319317061363,0.7897938843318726
NSR-GRID-344,220.16260679580006,210.0,235.0,4.899092689682175,3.754810757522505,0.0,17.714584350585938,srtm_earth_engine,,0.16007905656494414,0.7845954447396131
NSR-GRID-345,229.03276416002103,214.0,239.0,3.804463993390776,3.9876576016538614,0.0,22.598424911499023,srtm_earth_engine,,0.11763476147062679,0.7615065070600393
NSR-GRID-346,236.00265705995497,228.0,246.0,3.878408131225096,3.297907144169374,0.0,8.50639533996582,srtm_earth_engine,,0.08428335868561376,0.829901702136562
NSR-GRID-347,130.21937550040033,123.0,136.0,3.1746267257185368,4.790440041151306,0.9274099469184875,9.300243377685547,srtm_earth_engine,,0.5904634222625715,0.6819031360761652
NSR-GRID-348,239.85375601780356,231.0,245.0,3.4706071583567857,4.618438261730036,0.0,13.65955924987793,srtm_earth_engine,,0.06585559310124312,0.6989587177425121
NSR-GRID-349,134.18850462737456,122.0,141.0,3.831401832973632,3.4518323691358543,0.0,11.98709487915039,srtm_earth_engine,,0.571470874440108,0.8146385795470177
NSR-GRID-350,147.95346637970388,135.0,160.0,5.079672499515375,4.605316478901668,0.0,13.7743558883667,srtm_earth_engine,,0.5056046136075225,0.7002598649712809
NSR-GRID-351,166.11981604396678,152.0,183.0,8.524133415198824,4.486029313438379,0.0,12.771210670471191,srtm_earth_engine,,0.4186774178120233,0.7120883006953276
NSR-GRID-352,182.52209561999754,161.0,199.0,7.401002664908622,5.978410925586631,0.0,23.103952407836914,srtm_earth_engine,,0.3401914151450699,0.5641047359380823
NSR-GRID-353,189.79387595382514,155.0,199.0,7.624680163747852,5.551157494966224,0.0,26.28076171875,srtm_earth_engine,,0.3053954608370891,0.6064709010015589
NSR-GRID-354,201.49172360932167,193.0,210.0,3.0788984900783953,3.073674040373067,0.0,11.758776664733887,srtm_earth_engine,,0.24942047894319475,0.8521365070726755
NSR-GRID-355,205.34699333300705,194.0,218.0,3.9172328973018944,4.758504883799806,0.0,18.598562240600586,srtm_earth_engine,,0.2309727559658854,0.6850698049680148
NSR-GRID-356,210.6559870866758,202.0,220.0,4.142098763592545,4.212114259573428,0.0,13.918164253234863,srtm_earth_engine,,0.20556886646517258,0.7392495346462467
NSR-GRID-357,216.1192941828796,204.0,229.0,4.6296014813959605,4.667634103621255,0.0,12.165243148803711,srtm_earth_engine,,0.17942657731960476,0.6940804908901879
NSR-GRID-358,221.5426997245177,211.0,233.0,5.6048175027161955,4.8469922037088224,0.0,14.368067741394043,srtm_earth_engine,,0.15347521977616851,0.6762954613756267
NSR-GRID-359,222.78684862714402,208.0,232.0,4.385599642576624,4.8635467168057644,0.0,15.9828462600708,srtm_earth_engine,,0.14752188422686385,0.6746539269041723
NSR-GRID-360,229.0108775420342,220.0,238.0,3.4259179179086257,4.511058890109373,0.0,14.556941986083984,srtm_earth_engine,,0.11773949039868359,0.709606384575491
NSR-GRID-361,236.6054248781522,227.0,246.0,3.6106212662770925,3.8881899585276445,0.0,10.574764251708984,srtm_earth_engine,,0.08139907443919014,0.7713696521752023
NSR-GRID-362,245.39440328210154,236.0,253.0,3.452495211204178,5.008138869880471,0.0,11.042527198791504,srtm_earth_engine,,0.03934322608868346,0.660316265495225
NSR-GRID-363,144.48386442968132,132.0,155.0,5.564697515130447,4.131887290573323,0.0,13.412707328796387,srtm_earth_engine,,0.5222068905435091,0.7472047873548449
NSR-GRID-364,146.04006065349245,132.0,159.0,4.645660757050317,3.9555287138516806,0.0,16.743852615356445,srtm_earth_engine,,0.5147603877323492,0.7646923861340974
NSR-GRID-365,159.27773700605047,150.0,173.0,4.798867057431703,3.675203426540164,0.0,9.432920455932617,srtm_earth_engine,,0.4514172227353678,0.7924892545558696
NSR-GRID-366,174.4164900727022,161.0,196.0,7.982070630926178,5.781089348178844,0.0,13.412667274475098,srtm_earth_engine,,0.37897727875953735,0.5836710118762412
NSR-GRID-367,188.49669014543795,174.0,204.0,6.178267952113925,5.042504905969211,0.0,15.982193946838379,srtm_earth_engine,,0.31160258152081355,0.6569085522899765
NSR-GRID-368,196.0751504476735,179.0,212.0,8.503269983242888,5.706999928185422,0.0,19.319555282592773,srtm_earth_engine,,0.2753391430922998,0.5910176693210758
NSR-GRID-369,206.54880513806918,186.0,231.0,7.453952318648269,5.252046812125922,0.0,22.84716796875,srtm_earth_engine,,0.22522200625453892,0.6361305167080037
NSR-GRID-370,217.94736842105254,198.0,231.0,8.306936636149748,6.449338687168468,0.0,20.498268127441406,srtm_earth_engine,,0.17067912006114538,0.5174078533614377
NSR-GRID-371,225.50953242983175,213.0,234.0,4.111634085041888,3.616191255834771,0.0,13.648222923278809,srtm_earth_engine,,0.13449366048464106,0.7983408620227268
NSR-GRID-372,229.1761321031524,223.0,238.0,2.878213940003326,3.5788576861647474,0.0,11.466630935668945,srtm_earth_engine,,0.11694873629255287,0.8020428338775866
NSR-GRID-373,231.64851953303318,220.0,240.0,4.346422039863491,4.002175659088989,0.0,11.758600234985352,srtm_earth_engine,,0.10511819740215789,0.760066906173033
NSR-GRID-374,237.66934129197446,226.0,247.0,4.220537801509758,4.054927640723386,0.0,10.587919235229492,srtm_earth_engine,,0.0763081633798095,0.7548360548768758
NSR-GRID-375,242.44398982818737,228.0,251.0,4.290685322454789,4.27627945475527,0.0,13.775850296020508,srtm_earth_engine,,0.053461151413582764,0.7328869567110461
NSR-GRID-376,154.68479184367038,150.0,158.0,1.8529958850466992,3.381896344807155,0.0,6.55148983001709,srtm_earth_engine,,0.47339477192862256,0.8215733890494026
NSR-GRID-377,147.87548914976884,131.0,160.0,8.927570339294517,8.380202791267601,0.0,22.4954776763916,srtm_earth_engine,,0.5059777398579486,0.3259446573126179
NSR-GRID-378,186.44366136285018,172.0,200.0,7.271923404097105,6.785056144483605,0.9274099469184875,18.782733917236328,srtm_earth_engine,,0.32142646129061014,0.4841183343266796
NSR-GRID-379,251.69080622347948,243.0,264.0,5.165548591342702,5.807827732502319,1.416547417640686,10.110830307006836,srtm_earth_engine,,0.009214517712601067,0.5810196515299144
NSR-GRID-380,174.75556289204363,162.0,193.0,6.404304372819835,6.594196962828789,0.9274099469184875,17.56395721435547,srtm_earth_engine,,0.37735479268497896,0.5030438034144913
NSR-GRID-381,200.54737732656506,179.0,218.0,8.315612321652898,8.386001420411972,0.0,20.47440528869629,srtm_earth_engine,,0.2539392389438031,0.32536966911623155
NSR-GRID-382,203.65618158572252,182.0,219.0,7.974817492679834,6.850416927642928,0.0,23.614913940429688,srtm_earth_engine,,0.2390634030428085,0.4776372026854777
NSR-GRID-383,173.07208793554236,155.0,204.0,10.460329631517324,6.34503790079596,0.0,16.181852340698242,srtm_earth_engine,,0.385410332728254,0.5277502497356262
NSR-GRID-384,251.1894938600481,242.0,271.0,4.030552293144628,4.003815347983874,0.0,17.535911560058594,srtm_earth_engine,,0.011613330835549607,0.7599043157164213
NSR-GRID-385,218.33854404381557,189.0,241.0,11.14892393018692,7.896466290148441,0.0,26.969696044921875,srtm_earth_engine,,0.16880731859421438,0.3739116459541929
NSR-GRID-386,237.10172006195478,227.0,253.0,5.790135170695412,4.498747468548607,0.0,16.765850067138672,srtm_earth_engine,,0.0790242688556756,0.7108271769217387
NSR-GRID-387,237.45506249694412,224.0,256.0,5.1989470438968475,5.113396007736715,0.9274099469184875,18.051803588867188,srtm_earth_engine,,0.07733350171770725,0.6498790379461066
NSR-GRID-388,242.82304231596788,233.0,258.0,7.014079510916512,4.271801489058782,0.0,11.042523384094238,srtm_earth_engine,,0.05164735995679448,0.733330988801252
NSR-GRID-389,243.58330480149976,235.0,251.0,3.8895167041732277,4.0103429537778785,0.0,11.75894832611084,srtm_earth_engine,,0.048009453213987974,0.7592570426819215
NSR-GRID-390,190.09487619514582,177.0,204.0,7.128983097188703,10.758743558510991,2.9788031578063965,18.776073455810547,srtm_earth_engine,,0.3039551545898056,0.09009014209218769
NSR-GRID-391,198.0548363389678,180.0,206.0,6.498306840126369,6.185781155307026,0.0,14.77258014678955,srtm_earth_engine,,0.265866213953175,0.5435420423423208
NSR-GRID-392,250.48205032878693,240.0,271.0,5.234679020673455,5.451599764931111,0.0,17.535911560058594,srtm_earth_engine,,0.014998495356365549,0.6163429790744908
NSR-GRID-393,219.8982586577971,200.0,253.0,9.410979928247484,7.533374839934845,0.0,37.19197082519531,srtm_earth_engine,,0.1613439800512273,0.4099155518574158
NSR-GRID-394,222.2709882583173,192.0,250.0,16.08809808096742,8.145232806544799,0.0,30.08721351623535,srtm_earth_engine,,0.14999031052674705,0.3492441241964148
NSR-GRID-395,216.82150716416461,195.0,252.0,13.697116891870309,8.535647765413364,0.0,36.78269577026367,srtm_earth_engine,,0.17606644132957783,0.3105308374086223
NSR-GRID-396,236.2659459988263,213.0,256.0,8.892449903987314,5.558191147392801,0.0,14.904617309570312,srtm_earth_engine,,0.0830235035378798,0.6057734487206707
NSR-GRID-397,243.58041422048302,230.0,263.0,4.985707968846325,6.244070711995335,0.0,23.322925567626953,srtm_earth_engine,,0.04802328483710705,0.5377620887991794
NSR-GRID-398,219.0938883335713,210.0,253.0,5.230297225808093,6.042907350251507,0.0,35.308631896972656,srtm_earth_engine,,0.16519294574649945,0.5577093135083817
NSR-GRID-399,253.6164883902948,246.0,263.0,4.687331264180128,6.855156585834622,0.9274099469184875,14.842512130737305,srtm_earth_engine,,0.0,0.4771672213420811
NSR-GRID-400,245.9151331677947,233.0,256.0,4.305106248243089,4.274278421152239,0.0,16.27675437927246,srtm_earth_engine,,0.036851498825541285,0.7330853778677832
NSR-GRID-401,218.4823583121374,201.0,255.0,7.578740469152113,6.138165902988039,0.0,37.19197082519531,srtm_earth_engine,,0.16811915772031083,0.5482635389874293
NSR-GRID-402,214.50097850549608,192.0,232.0,8.592539369249389,8.008298089389424,0.9274099469184875,27.227863311767578,srtm_earth_engine,,0.18717032586274673,0.36282247936959866
NSR-GRID-403,217.9342103118327,201.0,232.0,5.819554496082184,5.325045974294017,0.0,19.319164276123047,srtm_earth_engine,,0.1707420824921011,0.6288919685015724
NSR-GRID-404,224.26798408661082,208.0,250.0,8.344087389720022,7.6232425059166244,0.9274099469184875,24.77654266357422,srtm_earth_engine,,0.14043455218359657,0.4010043340695917
NSR-GRID-405,218.77339932536788,207.0,253.0,6.052158476297518,4.845042452182795,0.0,28.414539337158203,srtm_earth_engine,,0.16672650704424374,0.6764887974358299
NSR-GRID-406,246.73789451682575,240.0,252.0,3.378297296325056,3.5396036899505923,0.0,7.378692150115967,srtm_earth_engine,,0.03291453084892648,0.805935233947014
NSR-GRID-407,237.64287578026216,222.0,247.0,5.7817515618903945,4.850430112032652,0.0,13.917537689208984,srtm_earth_engine,,0.07643480261999591,0.6759545606804376
NSR-GRID-408,208.62020076918097,199.0,221.0,5.041105383169643,3.727761876147171,0.0,12.642328262329102,srtm_earth_engine,,0.21531023988851916,0.7872775937663997
NSR-GRID-409,216.6732461859436,206.0,232.0,6.619306052754247,4.225335230132038,0.0,13.141059875488281,srtm_earth_engine,,0.1767758800071787,0.7379385520283374
NSR-GRID-410,224.43468343706212,211.0,237.0,5.072333381805427,3.7884203155756495,0.0,11.757418632507324,srtm_earth_engine,,0.13963688466406354,0.7812627433915573
NSR-GRID-411,209.00279096532861,194.0,215.0,4.385227459932488,4.247106464935402,0.0,10.930220603942871,srtm_earth_engine,,0.21347952026104278,0.7357797309137224
NSR-GRID-412,226.5142857142857,226.0,229.0,1.0954451150103321,3.7652782951082506,1.070786714553833,5.648410320281982,srtm_earth_engine,,0.12968584894858337,0.7835574906978587
NSR-GRID-413,222.20716978720688,214.0,233.0,4.4073546585800925,4.486283846103815,0.0,12.810400009155273,srtm_earth_engine,,0.15029568617106248,0.712063061406079
NSR-GRID-414,211.2775973250536,200.0,219.0,3.875358047974214,3.7611801334132924,0.0,13.916624069213867,srtm_earth_engine,,0.2025944199804034,0.7839638616767255
NSR-GRID-415,190.7048400201183,171.0,208.0,10.58688809549276,6.06704954359708,0.9274099469184875,13.80289363861084,srtm_earth_engine,,0.3010364369706099,0.555315389726921
NSR-GRID-416,190.88110955177854,160.0,213.0,16.064787936670978,9.543304933136332,0.0,36.860538482666016,srtm_earth_engine,,0.3001929754951571,0.21061222509190802
